YEARQ,IDHH,ICPSR,PANEL_ROT_GROUP,URBANICITY,LIV_TYPE,UNITS,OUTSIDE,GATED,RESTRICTED,INCOME,RACE_HOH,PRINCIPAL_REL,PRINCIPAL_AGE,PRINCIPAL_MARITAL,PRINCIPAL_SEX,PRINCIPAL_ARMFOR,PRINCIPAL_ED,PRINCIPAL_RACE,PRINCIPAL_HISP,REF_AGE,REF_MARITAL,REF_SEX,REF_ARMFOR,REF_ED,REF_RACE,REF_HISP,NUM_OVER12,NUM_UNDER12,NUM_REPORT,BUSINESS,BUSINESS_SIGN,BROKEN_IN,NUM_BROKEN_IN,NUM_VEHICLE,VEHICLE_THEFT,NUM_VEHICLE_THEFT,COLLEGE,PUBLIC,INDIAN_RES,FAMILY_STRUCTURE,REGION,PRINCIPAL_SCHOOL,REF_SCHOOL,REF_REL,AGE,MARITAL,SEX,ARMFOR,ED,RACE,HISP,STOLEN,NUM_STOLEN,ATTACK_LOC,WEAPON,NUM_WEAPON,OFFENDER_KNOWN,NUM_OFFENDER_KNOWN,FORCED_SEX,NUM_FORCED_SEX,POLICE,NO_POLICE,DIS_HEAR,DIS_VIS,DIS_LEARN,DIS_PHYS,DIS_DRESS_BATHE,DIS_LEAVING_HOME,CITIZENSHIP,SEXUAL_ORIENTATION,ACTIVE_DUTY,JOB_WEEK,JOB_6MO,JOB_2WEEK,JOB,EMP_TYPE,JOB_LOC,JOB_COLLEGE,ATT_COLLEGE,NUM_INCIDENTS
2020.2,1.87E+24,9,64,2,1,1,9,2,2,15,99,11,35,5,1,2,28,1,1,35,5,1,2,28,1,1,1,0,1,2,9,1,1,1,2,999,2,9,2,16,3,4,4,11,35,5,1,2,28,1,1,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,4,1,9,9,26,3,3,2,4,1
2020.2,1.87E+24,5,54,3,1,1,9,2,2,8,99,11,43,4,2,2,43,1,2,43,4,2,2,43,1,2,3,1,1,2,9,2,999,3,2,999,2,9,2,25,1,4,4,4,19,5,2,2,28,1,2,1,1,2,2,999,2,999,2,999,2,2,2,1,1,1,2,2,1,1,1,1,9,9,27,1,3,2,1,1
2020.2,1.87E+24,2,45,2,1,6,1,2,2,7,99,11,57,5,1,2,28,1,2,57,5,1,2,28,1,2,2,0,1,2,9,2,999,1,2,999,2,1,2,14,1,4,4,10,54,2,2,2,9,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,1,1,1,1,1,2,1,2,2,9,99,9,9,9,4,1
2020.2,1.87E+24,8,54,2,1,1,9,2,2,9,99,11,49,3,2,2,28,2,2,49,3,2,2,28,2,2,1,0,2,2,9,2,999,1,1,1,2,9,2,32,3,4,4,11,49,3,2,2,28,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,23,1,3,2,4,2
2020.2,1.87E+24,8,54,2,1,1,9,2,2,9,99,11,49,3,2,2,28,2,2,49,3,2,2,28,2,2,1,0,2,2,9,2,999,1,1,1,2,9,2,32,3,4,4,11,49,3,2,2,28,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,23,1,3,2,4,2
2020.2,1.87E+24,2,45,2,1,6,1,2,2,10,99,11,84,2,2,9,28,1,2,84,2,2,9,28,1,2,1,0,1,2,9,2,999,1,2,999,2,9,2,32,3,4,4,11,84,2,2,9,28,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.2,1.87E+24,8,55,2,1,1,9,2,2,6,99,11,29,5,1,2,28,1,1,29,5,1,2,28,1,1,3,0,1,2,9,2,999,0,9,999,2,9,2,13,3,4,4,6,65,2,2,2,10,1,1,1,1,2,2,999,2,999,2,999,2,2,1,1,2,1,1,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.2,1.87E+24,11,65,2,1,1,9,2,2,13,99,11,45,1,2,2,42,1,2,45,1,2,2,42,1,2,2,0,1,2,9,2,999,2,2,999,2,9,2,24,3,4,4,11,45,1,2,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,4,2,1,1,9,9,27,1,1,2,4,1
2020.2,1.87E+24,3,54,3,5,1,9,2,2,13,99,11,62,4,2,2,40,1,2,62,4,2,2,40,1,2,1,0,3,2,9,1,1,2,1,1,2,9,2,32,3,4,4,11,62,4,2,2,40,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,1,2,2,1,2,1,2,2,9,99,9,9,9,4,3
2020.2,1.87E+24,3,54,3,5,1,9,2,2,13,99,11,62,4,2,2,40,1,2,62,4,2,2,40,1,2,1,0,3,2,9,1,1,2,1,1,2,9,2,32,3,4,4,11,62,4,2,2,40,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,1,2,2,1,2,1,2,2,9,99,9,9,9,4,3
2020.2,1.87E+24,3,54,3,5,1,9,2,2,13,99,11,62,4,2,2,40,1,2,62,4,2,2,40,1,2,1,0,3,2,9,1,1,2,1,1,2,9,2,32,3,4,4,11,62,4,2,2,40,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,1,2,2,1,2,1,2,2,9,99,9,9,9,4,3
2020.2,1.87E+24,1,45,3,1,1,9,2,2,11,99,2,66,1,2,9,40,1,2,77,1,1,9,28,1,2,4,1,1,2,9,2,999,3,2,999,2,9,2,1,3,4,4,11,77,1,1,9,28,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,4,2,2,9,99,9,9,9,4,1
2020.2,1.87E+24,5,54,2,1,1,9,2,2,5,99,11,25,5,2,2,40,2,2,25,5,2,2,40,2,2,1,2,1,2,9,2,999,1,1,1,2,2,2,28,3,1,1,11,25,5,2,2,40,2,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,23,1,1,2,1,1
2020.2,1.87E+24,3,54,2,1,1,9,2,2,3,99,2,54,1,2,2,40,1,1,54,1,1,2,5,1,1,5,0,1,2,9,2,999,4,2,999,2,9,2,1,3,4,4,2,54,1,2,2,40,1,1,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,5,2,1,1,9,9,27,1,2,2,4,1
2020.2,1.87E+24,1,45,3,1,1,9,2,2,18,99,11,38,1,2,2,27,2,2,38,1,2,2,27,2,2,2,1,3,2,9,2,999,1,2,999,2,2,2,25,3,4,4,3,20,5,1,2,28,2,2,1,3,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,1,27,3,4,2,4,3
2020.2,1.87E+24,1,45,3,1,1,9,2,2,18,99,11,38,1,2,2,27,2,2,38,1,2,2,27,2,2,2,1,3,2,9,2,999,1,2,999,2,2,2,25,3,4,4,3,20,5,1,2,28,2,2,1,3,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,1,27,3,4,2,4,3
2020.2,1.87E+24,1,45,3,1,1,9,2,2,18,99,11,38,1,2,2,27,2,2,38,1,2,2,27,2,2,2,1,3,2,9,2,999,1,2,999,2,2,2,25,3,4,4,3,20,5,1,2,28,2,2,1,3,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,1,27,3,4,2,4,3
2020.2,1.87E+24,2,44,2,1,6,1,2,2,3,99,11,67,2,2,9,40,3,2,67,2,2,9,40,3,2,1,0,1,2,9,2,999,0,9,999,2,1,2,32,1,4,4,11,67,2,2,9,40,3,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.2,1.87E+24,5,55,1,1,1,9,2,2,3,99,11,48,5,2,2,9,1,1,48,5,2,2,9,1,1,3,0,2,2,9,2,999,0,9,999,2,9,2,31,1,4,4,11,48,5,2,2,9,1,1,1,1,2,2,999,2,999,2,999,1,2,2,2,1,2,2,1,2,2,1,1,9,9,7,1,1,2,4,2
2020.2,1.87E+24,5,55,1,1,1,9,2,2,3,99,11,48,5,2,2,9,1,1,48,5,2,2,9,1,1,3,0,2,2,9,2,999,0,9,999,2,9,2,31,1,4,4,11,48,5,2,2,9,1,1,1,1,2,2,999,2,999,2,999,1,2,2,2,1,2,2,1,2,2,1,1,9,9,7,1,1,2,4,2
2020.2,1.87E+24,11,65,1,1,1,9,2,2,13,99,2,52,1,2,2,42,2,2,60,1,1,2,43,2,2,2,0,2,2,9,2,999,2,2,999,2,2,2,8,1,4,4,11,60,1,1,2,43,2,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,2
2020.2,1.87E+24,11,65,1,1,1,9,2,2,13,99,2,52,1,2,2,42,2,2,60,1,1,2,43,2,2,2,0,2,2,9,2,999,2,2,999,2,2,2,8,1,4,4,11,60,1,1,2,43,2,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,2
2020.2,1.87E+24,11,65,1,1,3,1,2,2,12,99,11,47,3,1,2,4,1,1,47,3,1,2,4,1,1,2,1,3,2,9,2,999,3,1,1,2,2,2,12,1,4,4,11,47,3,1,2,4,1,1,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,3
2020.2,1.87E+24,11,65,1,1,3,1,2,2,12,99,11,47,3,1,2,4,1,1,47,3,1,2,4,1,1,2,1,3,2,9,2,999,3,1,1,2,2,2,12,1,4,4,11,47,3,1,2,4,1,1,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,3
2020.2,1.87E+24,11,65,1,1,3,1,2,2,12,99,11,47,3,1,2,4,1,1,47,3,1,2,4,1,1,2,1,3,2,9,2,999,3,1,1,2,2,2,12,1,4,4,11,47,3,1,2,4,1,1,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,3
2020.2,1.87E+24,2,44,2,1,1,9,2,2,15,99,11,67,1,2,9,41,1,2,67,1,2,9,41,1,2,2,0,1,1,2,2,999,1,2,999,2,9,2,24,1,1,1,11,67,1,2,9,41,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,4,1,2,2,1,1
2020.2,1.87E+24,6,54,2,1,1,9,2,2,10,99,11,64,2,2,2,40,1,2,64,2,2,2,40,1,2,1,0,1,2,9,2,999,4,2,999,2,9,2,32,3,4,4,11,64,2,2,2,40,1,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.2,1.87E+24,5,54,2,1,5,1,1,2,12,99,11,39,3,1,2,42,2,2,39,3,1,2,42,2,2,1,0,1,2,9,2,999,1,2,999,2,2,2,16,3,4,4,11,39,3,1,2,42,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,3,1,2,4,1
2020.2,1.87E+24,8,54,2,1,1,9,2,2,16,99,2,74,1,2,9,43,1,2,73,1,1,9,43,1,2,2,0,1,1,2,2,999,3,2,999,2,9,2,8,3,4,4,2,74,1,2,9,43,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.2,1.87E+24,5,55,1,1,1,9,2,2,9,99,11,29,5,1,2,28,2,2,29,5,1,2,28,2,2,1,0,1,2,9,2,999,1,2,999,2,2,2,16,3,4,4,11,29,5,1,2,28,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,1,1,2,1,1,27,1,1,2,4,1
2020.2,1.87E+24,12,65,2,1,6,1,2,2,4,99,11,23,5,2,2,28,1,1,23,5,2,2,28,1,1,1,0,1,2,9,2,999,0,9,999,2,1,2,32,3,4,4,11,23,5,2,2,28,1,1,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,23,1,1,2,4,1
2020.2,1.87E+24,1,44,2,1,1,9,2,2,16,99,2,32,1,2,2,42,1,2,31,1,1,2,42,1,2,3,3,2,2,9,2,999,2,2,999,2,9,2,4,3,4,4,11,31,1,1,2,42,1,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,2
2020.2,1.87E+24,1,44,2,1,1,9,2,2,16,99,2,32,1,2,2,42,1,2,31,1,1,2,42,1,2,3,3,2,2,9,2,999,2,2,999,2,9,2,4,3,4,4,11,31,1,1,2,42,1,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,2
2020.2,1.87E+24,2,44,2,1,1,9,2,2,12,99,11,38,2,2,2,41,2,2,38,2,2,2,41,2,2,2,0,1,2,9,2,999,4,2,999,2,2,2,28,3,4,4,11,38,2,2,2,41,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,2,1,1,1,4,1
2020.2,1.87E+24,3,45,2,1,1,9,2,1,11,99,11,48,3,2,2,28,1,2,48,3,2,2,28,1,2,1,0,1,2,9,2,999,1,2,999,2,2,2,32,3,4,4,11,48,3,2,2,28,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,6,1,1,9,9,27,1,1,2,4,1
2020.2,1.87E+24,10,65,2,1,5,2,2,2,4,99,11,33,5,2,2,42,1,2,33,5,2,2,42,1,2,1,0,5,2,9,2,999,1,2,999,2,2,2,32,3,4,4,11,33,5,2,2,42,1,2,2,999,2,2,999,1,5,2,999,2,2,2,2,2,2,2,2,4,2,1,2,2,9,99,9,9,9,4,5
2020.2,1.87E+24,10,65,2,1,5,2,2,2,4,99,11,33,5,2,2,42,1,2,33,5,2,2,42,1,2,1,0,5,2,9,2,999,1,2,999,2,2,2,32,3,4,4,11,33,5,2,2,42,1,2,2,999,2,2,999,1,5,2,999,2,2,2,2,2,2,2,2,4,2,1,2,2,9,99,9,9,9,4,5
2020.2,1.87E+24,10,65,2,1,5,2,2,2,4,99,11,33,5,2,2,42,1,2,33,5,2,2,42,1,2,1,0,5,2,9,2,999,1,2,999,2,2,2,32,3,4,4,11,33,5,2,2,42,1,2,2,999,2,2,999,1,5,2,999,2,2,2,2,2,2,2,2,4,2,1,2,2,9,99,9,9,9,4,5
2020.2,1.87E+24,10,65,2,1,5,2,2,2,4,99,11,33,5,2,2,42,1,2,33,5,2,2,42,1,2,1,0,5,2,9,2,999,1,2,999,2,2,2,32,3,4,4,11,33,5,2,2,42,1,2,2,999,2,2,999,1,5,2,999,2,2,2,2,2,2,2,2,4,2,1,2,2,9,99,9,9,9,4,5
2020.2,1.87E+24,10,65,2,1,5,2,2,2,4,99,11,33,5,2,2,42,1,2,33,5,2,2,42,1,2,1,0,5,2,9,2,999,1,2,999,2,2,2,32,3,4,4,11,33,5,2,2,42,1,2,2,999,2,2,999,1,5,2,999,2,2,2,2,2,2,2,2,4,2,1,2,2,9,99,9,9,9,4,5
2020.2,1.87E+24,6,45,2,1,1,9,2,2,8,99,11,64,3,1,2,28,1,2,64,3,1,2,28,1,2,1,0,1,2,9,2,999,3,2,999,2,9,2,16,1,4,4,11,64,3,1,2,28,1,2,2,999,2,1,1,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.2,1.87E+24,4,55,2,1,1,9,2,2,12,99,2,41,1,2,2,28,1,2,72,1,1,9,40,1,2,3,0,2,2,9,2,999,2,2,999,2,9,2,5,1,4,4,2,41,1,2,2,28,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.2,1.87E+24,4,55,2,1,1,9,2,2,12,99,2,41,1,2,2,28,1,2,72,1,1,9,40,1,2,3,0,2,2,9,2,999,2,2,999,2,9,2,5,1,4,4,9,16,5,1,9,7,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,9,2,2,9,99,9,9,9,0,1
2020.2,1.87E+24,6,55,1,1,1,9,2,2,12,99,2,62,1,2,2,41,1,1,72,1,1,9,27,1,1,2,0,1,2,9,2,999,4,2,999,2,9,2,8,3,4,4,11,72,1,1,9,27,1,1,2,999,2,1,1,2,999,2,999,2,2,2,2,2,2,2,2,4,2,4,2,2,9,99,9,9,9,4,1
2020.2,1.87E+24,3,45,1,1,1,9,1,1,16,99,11,24,5,2,2,42,4,2,24,5,2,2,42,4,2,3,0,1,2,9,2,999,3,2,999,2,9,2,30,3,1,1,10,25,5,1,2,43,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,4,2,1,1,1,1
2020.2,1.87E+24,9,65,3,5,6,2,2,2,13,99,11,49,5,2,2,41,1,2,49,5,2,2,41,1,2,1,0,1,2,9,2,999,0,9,999,2,2,2,32,3,4,4,11,49,5,2,2,41,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,1,2,2,1,1,2,1,2,2,9,99,9,9,9,4,1
2020.2,1.87E+24,8,64,2,1,3,2,2,2,4,99,11,36,5,2,2,28,1,2,36,5,2,2,28,1,2,2,1,1,2,9,2,999,0,9,999,2,1,2,28,1,4,4,11,36,5,2,2,28,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,2,99,9,9,9,4,1
2020.2,1.87E+24,8,64,1,1,3,2,2,2,2,99,11,32,1,2,2,28,2,2,32,1,2,2,28,2,2,3,2,1,2,9,2,999,1,2,999,2,2,2,17,1,4,4,4,19,5,2,2,27,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,5,2,1,2,2,9,99,9,9,9,1,1
2020.2,1.87E+24,12,65,2,1,1,9,2,2,15,99,11,42,5,1,2,41,1,2,42,5,1,2,41,1,2,1,0,3,2,9,2,999,1,2,999,2,2,2,16,3,4,4,11,42,5,1,2,41,1,2,1,1,2,1,2,2,999,2,999,2,2,2,2,2,2,2,2,1,2,8,1,9,9,98,8,8,8,4,3
2020.2,1.87E+24,12,65,2,1,1,9,2,2,15,99,11,42,5,1,2,41,1,2,42,5,1,2,41,1,2,1,0,3,2,9,2,999,1,2,999,2,2,2,16,3,4,4,11,42,5,1,2,41,1,2,1,1,2,1,2,2,999,2,999,2,2,2,2,2,2,2,2,1,2,8,1,9,9,98,8,8,8,4,3
2020.2,1.87E+24,12,65,2,1,1,9,2,2,15,99,11,42,5,1,2,41,1,2,42,5,1,2,41,1,2,1,0,3,2,9,2,999,1,2,999,2,2,2,16,3,4,4,11,42,5,1,2,41,1,2,1,1,2,1,2,2,999,2,999,2,2,2,2,2,2,2,2,1,2,8,1,9,9,98,8,8,8,4,3
2020.2,1.87E+24,2,45,2,1,1,9,2,2,15,99,2,57,1,2,2,43,4,2,68,1,1,9,43,1,2,2,0,1,2,9,1,1,3,2,999,2,9,2,8,3,4,4,11,68,1,1,9,43,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,1,9,3,1,2,4,1
2020.2,1.87E+24,10,65,2,1,1,9,2,2,12,99,2,54,1,2,2,45,1,1,59,1,1,2,28,1,1,2,0,1,2,9,2,999,2,2,999,2,9,2,8,3,4,0,11,59,1,1,2,28,1,1,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,0,1
2020.2,1.87E+24,12,65,2,1,1,9,2,2,16,99,11,32,1,2,2,42,1,1,32,1,2,2,42,1,1,2,3,1,2,9,2,999,2,1,1,2,9,2,20,3,4,4,1,38,1,1,2,40,1,1,2,999,2,2,999,2,999,2,999,2,1,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,1
2020.2,1.87E+24,12,65,2,1,1,9,2,2,15,99,2,33,1,2,2,42,2,2,32,1,1,2,42,2,2,2,2,1,2,9,2,999,3,2,999,2,9,2,4,3,4,4,11,32,1,1,2,42,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,4,2,1,1,9,9,27,1,4,2,4,1
2020.2,1.87E+24,14,64,2,1,1,9,2,2,16,99,11,83,2,2,9,42,1,2,83,2,2,9,42,1,2,1,0,1,2,9,2,999,1,2,999,2,9,2,32,3,4,4,11,83,2,2,9,42,1,2,1,1,2,2,999,2,999,2,999,2,2,1,2,1,1,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.2,1.87E+24,3,44,3,1,1,9,2,2,13,99,11,46,1,2,2,40,1,2,46,1,2,2,40,1,2,2,0,1,2,9,2,999,4,1,1,2,9,2,24,3,4,4,11,46,1,2,2,40,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,1,2,2,1,2,1,1,9,9,27,4,3,2,4,1
2020.2,1.87E+24,7,55,2,1,1,9,2,2,9,99,11,63,2,2,2,42,2,2,63,2,2,2,42,2,2,1,0,1,2,9,1,1,1,2,999,2,9,2,32,3,4,4,11,63,2,2,2,42,2,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.2,1.87E+24,11,64,1,1,6,1,2,2,11,99,11,22,5,1,2,42,4,2,22,5,1,2,42,4,2,5,0,1,1,2,2,999,2,2,999,2,2,2,13,3,1,1,6,48,1,2,2,42,4,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,5,2,1,1,9,9,27,4,1,2,4,1
2020.2,1.87E+24,11,64,1,1,2,1,2,2,9,99,11,23,5,2,2,42,2,2,23,5,2,2,42,2,2,1,0,1,2,9,2,999,2,2,999,2,2,2,32,1,4,4,11,23,5,2,2,42,2,2,1,1,1,2,999,2,999,2,999,1,2,2,2,2,2,2,2,1,5,1,2,2,9,99,9,9,9,4,1
2020.2,1.87E+24,8,64,2,1,1,9,2,2,12,99,11,40,4,2,2,40,1,2,40,4,2,2,40,1,2,3,1,1,2,9,2,999,3,2,999,2,2,2,28,1,4,4,3,16,5,1,9,10,6,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,9,1,9,9,23,1,1,2,0,1
2020.2,1.87E+24,12,64,2,1,1,9,2,2,17,99,11,42,1,2,2,42,1,2,42,1,2,2,42,1,2,3,1,1,2,9,2,999,2,2,999,2,9,2,20,1,4,4,11,42,1,2,2,42,1,2,1,1,2,2,999,2,999,2,999,1,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,2,2,4,1
2020.2,1.87E+24,5,54,3,5,7,9,2,2,3,99,11,55,5,1,2,28,1,2,55,5,1,2,28,1,2,1,0,1,2,9,2,999,0,9,999,2,9,2,16,3,4,4,11,55,5,1,2,28,1,2,2,999,2,2,999,2,999,2,999,1,2,2,1,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.2,1.87E+24,6,55,3,1,1,9,2,2,4,99,11,22,5,2,2,28,1,2,22,5,2,2,28,1,2,1,1,1,2,9,2,999,1,2,999,2,9,2,28,3,0,0,11,22,5,2,2,28,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,0,1
2020.2,1.87E+24,9,64,2,1,5,1,2,2,3,99,11,62,5,1,2,40,3,2,62,5,1,2,40,3,2,1,0,1,2,9,2,999,1,2,999,2,1,2,16,3,4,4,11,62,5,1,2,40,3,2,2,999,2,2,999,1,1,2,999,1,2,2,2,2,2,2,2,1,6,1,2,2,9,99,9,9,9,4,1
2020.2,1.88E+24,5,65,2,1,4,1,2,2,10,99,11,51,3,1,2,40,1,2,51,3,1,2,40,1,2,1,0,1,2,9,2,999,2,2,999,2,2,2,16,3,4,4,11,51,3,1,2,40,1,2,2,999,2,2,999,1,1,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,3,2,1,4,1
2020.2,1.88E+24,8,65,1,1,6,1,1,1,3,99,11,62,4,2,2,40,2,2,62,4,2,2,40,2,2,2,1,1,2,9,2,999,1,2,999,2,1,2,25,3,4,4,11,62,4,2,2,40,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,3,1,2,4,1
2020.2,1.88E+24,4,54,3,1,1,9,2,2,18,99,2,36,1,2,2,43,1,2,43,1,1,2,43,1,2,2,1,1,2,9,2,999,2,2,999,2,9,2,4,3,4,4,11,43,1,1,2,43,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,15,3,1,1,4,1
2020.2,1.88E+24,11,65,2,1,1,9,2,2,16,99,11,33,5,2,2,42,1,2,33,5,2,2,42,1,2,2,1,1,2,9,2,999,3,2,999,2,9,2,25,3,4,4,5,67,2,1,9,40,1,2,1,1,2,2,999,2,999,2,999,2,1,2,2,2,2,2,2,1,2,1,1,9,9,27,1,2,2,4,1
2020.2,1.88E+24,8,55,2,1,1,9,2,2,17,99,11,42,1,2,2,43,1,2,42,1,2,2,43,1,2,2,2,1,2,9,2,999,3,2,999,2,9,2,20,3,1,1,11,42,1,2,2,43,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,9,3,1,2,1,1
2020.2,1.88E+24,5,54,2,1,2,1,2,2,12,99,11,52,3,2,2,44,1,2,52,3,2,2,44,1,2,2,0,1,2,9,1,1,2,2,999,2,2,2,28,4,4,4,11,52,3,2,2,44,1,2,1,1,2,2,999,2,999,2,999,1,2,2,2,2,2,2,2,1,2,1,1,9,9,27,3,1,2,4,1
2020.2,1.88E+24,5,64,2,1,6,1,1,1,16,99,11,48,3,2,2,43,2,2,48,3,2,2,43,2,2,2,0,1,2,9,2,999,2,2,999,2,2,2,28,3,4,4,11,48,3,2,2,43,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,1
2020.2,1.88E+24,11,64,3,1,1,9,2,2,12,99,11,38,2,2,2,28,1,2,38,2,2,2,28,1,2,3,0,1,2,9,2,999,1,2,999,2,2,2,28,3,1,1,11,38,2,2,2,28,1,2,2,999,2,1,2,1,1,2,999,2,2,2,2,1,2,2,2,1,2,1,2,2,9,99,9,9,9,1,1
2020.2,1.88E+24,1,45,2,1,1,9,2,2,16,99,11,42,5,1,2,28,2,2,42,5,1,2,28,2,2,4,0,1,1,2,2,999,3,2,999,2,9,2,10,3,4,4,3,13,5,1,9,6,6,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,9,1,9,9,9,9,9,99,9,9,9,0,1
2020.2,1.88E+24,12,64,3,1,1,9,2,2,16,99,11,50,1,2,2,44,1,2,50,1,2,2,44,1,2,5,0,1,2,9,2,999,4,2,999,2,9,2,23,1,4,4,10,24,5,1,2,28,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.2,1.88E+24,10,64,2,1,1,9,1,1,15,99,11,46,1,2,2,42,1,1,46,1,2,2,42,1,1,3,0,1,2,9,2,999,4,2,999,2,9,2,21,4,4,4,11,46,1,2,2,42,1,1,2,999,2,2,999,2,999,2,999,2,2,2,2,1,1,2,1,1,2,1,2,2,9,99,9,9,9,4,1
2020.2,1.88E+24,12,64,2,1,6,2,1,1,16,99,11,49,3,2,2,44,1,2,49,3,2,2,44,1,2,1,0,2,2,9,2,999,0,9,999,2,2,2,32,3,4,4,11,49,3,2,2,44,1,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,6,4,1,9,9,27,1,2,2,4,2
